CustomerId,Date,Amount
14895,2010-03-02,111.44999999999999
14895,2010-03-31,1262.75
14895,2010-04-22,181.49999999999997
14895,2010-05-04,1284.79
14895,2010-06-07,147.89999999999998
14895,2010-06-18,924.55
14895,2010-07-13,1016.54
14895,2010-08-25,3963.76
14895,2010-11-04,1435.3300000000002
14895,2010-11-21,225.61
14895,2011-02-22,2346.34
14895,2011-04-04,500.35
14895,2011-05-19,1073.09
14895,2011-06-10,809.98
14895,2011-07-17,479.03
14895,2011-08-21,872.92
14895,2011-09-09,1893.08
14895,2011-10-24,454.2
14895,2011-10-30,1013.18
14895,2011-11-10,770.92
14895,2011-12-02,925.62
14896,2009-12-06,298.25
14896,2010-01-31,319.55
14896,2010-03-01,78.99
14896,2010-03-05,237.95000000000002
14896,2010-07-04,270.59000000000003
14896,2010-07-14,151.9
14896,2010-12-09,257.22
14896,2011-05-19,211.55
14897,2009-12-15,301.16
14897,2010-04-26,320.5
14897,2010-09-28,567.6
14897,2010-10-26,584.9
14897,2011-02-16,175.5
14897,2011-09-12,169.9
14897,2011-10-18,400.91999999999996
14897,2011-12-02,620.0600000000001
14898,2009-12-03,314.37
14898,2009-12-13,348.34
14898,2010-02-25,178.7
14898,2010-04-13,182.42
14898,2010-07-06,172.54999999999998
14898,2010-07-28,196.14
14898,2010-09-12,214.62
14898,2010-11-23,441.35
14898,2010-12-03,98.5
14898,2011-01-17,157.2
14898,2011-02-10,168.35
14898,2011-04-13,186.88
14898,2011-07-28,380.25
14898,2011-11-16,278.13
14899,2010-11-09,1331.38
14900,2010-07-05,13.919999999999998
14901,2010-07-29,173.36
14901,2010-09-01,123.6
14901,2010-10-29,200.75
14901,2010-12-02,204.15
14901,2010-12-08,151.95
14901,2010-12-14,134.65
14901,2011-08-09,159.64
14901,2011-08-30,165.43
14901,2011-09-12,129.32999999999998
14901,2011-09-27,142.38
14901,2011-11-08,132.64000000000001
14901,2011-11-28,194.82
14902,2010-06-04,398.40000000000003
14902,2010-11-09,304.56
14902,2011-11-14,332.66
14903,2011-03-06,529.88
14903,2011-04-07,580.58
14903,2011-05-23,686.47
14903,2011-08-07,601.6899999999999
14903,2011-11-18,396.71
14904,2010-10-08,367
14904,2010-10-27,238.04999999999998
14904,2011-11-14,396.96
14904,2011-12-07,628.48
14905,2009-12-03,258.1
14905,2010-03-03,113.80000000000001
14905,2010-04-12,302.3
14905,2010-07-20,303.5
14905,2010-10-04,226.04000000000002
14905,2010-11-30,151.5
14905,2011-04-20,308.55
14905,2011-07-05,307.6
14907,2010-04-16,294.72
14907,2010-10-12,232.46
14907,2010-10-17,364.02
14907,2010-10-28,337.35
14907,2010-11-16,408.25
14907,2010-11-25,409.82
14907,2010-12-07,618.07
14907,2010-12-14,341.37
14907,2011-07-15,971.13
14907,2011-09-01,676.36
14907,2011-11-11,416.56
14907,2011-12-06,476.36
14908,2010-09-02,104.10000000000001
14908,2011-09-26,277.8
14909,2010-02-14,352.5
14909,2010-05-24,752.78
14909,2010-09-28,299.4
14910,2011-10-16,214.41
14910,2011-11-08,101.64
14910,2011-12-07,110.8
14911,2009-12-01,733.63
14911,2009-12-07,1641.3
14911,2009-12-08,670.75
14911,2009-12-10,377.57
14911,2009-12-15,1413.34
14911,2009-12-18,1422.1000000000001
14911,2010-01-07,2285.47
14911,2010-01-08,780.52
14911,2010-01-20,756.85
14911,2010-01-21,3590.07
14911,2010-01-25,627.4300000000001
14911,2010-01-26,548.36
14911,2010-01-28,1034.67
14911,2010-01-31,1026.3799999999999
14911,2010-02-02,608.5
14911,2010-02-08,365.1
14911,2010-02-15,116.59
14911,2010-02-16,448.40000000000003
14911,2010-02-17,2410.44
14911,2010-02-21,986.8
14911,2010-02-24,3716.08
14911,2010-03-03,1657.74
14911,2010-03-04,743.62
14911,2010-03-12,917.5600000000001
14911,2010-03-15,1537.92
14911,2010-03-17,331.32
14911,2010-03-18,874.36
14911,2010-03-19,1055.51
14911,2010-03-24,504.3
14911,2010-03-25,736.1
14911,2010-03-26,833.2
14911,2010-03-30,1430.37
14911,2010-04-19,1518.88
14911,2010-04-22,371.85
14911,2010-04-26,906
14911,2010-04-29,1703.63
14911,2010-05-04,960.0500000000001
14911,2010-05-06,855.38
14911,2010-05-09,4835.22
14911,2010-05-10,760.75
14911,2010-05-11,927.55
14911,2010-05-20,272.3
14911,2010-05-24,550.42
14911,2010-05-26,1389.26
14911,2010-06-03,889.41
14911,2010-06-11,2164.68
14911,2010-06-14,3771.31
14911,2010-06-16,167.45
14911,2010-06-17,783.51
14911,2010-06-22,302
14911,2010-06-23,2037.11
14911,2010-06-24,608.34
14911,2010-06-25,837.3100000000001
14911,2010-06-30,436.4
14911,2010-07-01,914.33
14911,2010-07-05,524.3
14911,2010-07-06,423.90000000000003
14911,2010-07-07,771.65
14911,2010-07-09,1402.89
14911,2010-07-12,1039.3899999999999
14911,2010-07-14,459.03000000000003
14911,2010-07-16,157.9
14911,2010-07-20,788.4
14911,2010-07-26,170.63
14911,2010-07-27,559.4200000000001
14911,2010-07-30,776.02
14911,2010-08-03,1496.42
14911,2010-08-09,441.15
14911,2010-08-18,455.36
14911,2010-08-19,764.64
14911,2010-08-20,914.0600000000001
14911,2010-08-24,310.86
14911,2010-08-26,426.93
14911,2010-08-31,1147.67
14911,2010-09-02,783.84
14911,2010-09-05,1094.0900000000001
14911,2010-09-07,812.13
14911,2010-09-08,1389.46
14911,2010-09-13,579.43
14911,2010-09-16,968.25
14911,2010-09-20,570.14
14911,2010-09-21,2008.02
14911,2010-09-26,237.85000000000002
14911,2010-09-27,5116.49
14911,2010-09-28,2432.18
14911,2010-09-29,846.05
14911,2010-09-30,956.6
14911,2010-10-03,6418.55
14911,2010-10-04,431
14911,2010-10-05,485.14
14911,2010-10-06,294.79999999999995
14911,2010-10-08,530.5
14911,2010-10-11,787.79
14911,2010-10-13,803.85
14911,2010-10-14,3628.3
14911,2010-10-18,386.55
14911,2010-10-19,759.5
14911,2010-10-20,246.47
14911,2010-10-21,733.15
14911,2010-10-25,1214.63
14911,2010-10-26,1013.15
14911,2010-10-27,5393.36
14911,2010-10-28,1521.8
14911,2010-11-01,1085.79
14911,2010-11-03,1055.53
14911,2010-11-04,1321.93
14911,2010-11-05,1461.51
14911,2010-11-07,750.58
14911,2010-11-09,1379.68
14911,2010-11-10,852.88
14911,2010-11-12,1710.74
14911,2010-11-15,1023.9200000000001
14911,2010-11-16,1485.46
14911,2010-11-18,1719.23
14911,2010-11-19,170.20000000000002
14911,2010-11-21,350.35
14911,2010-11-22,225.2
14911,2010-11-23,615.65
14911,2010-11-26,406.16
14911,2010-11-29,50
14911,2010-12-01,555.38
14911,2010-12-02,22.5
14911,2010-12-03,1705.65
14911,2010-12-06,1182.5
14911,2010-12-09,945.55
14911,2010-12-10,1156.05
14911,2010-12-16,486.56000000000006
14911,2010-12-19,411.1
14911,2010-12-21,762.3000000000001
14911,2010-12-23,289.85
14911,2011-01-09,258
14911,2011-01-18,465.58
14911,2011-01-20,2756.84
14911,2011-01-24,282.44
14911,2011-01-26,802.56
14911,2011-01-27,564.05
14911,2011-02-01,797.77
14911,2011-02-04,229.6
14911,2011-02-17,281.12
14911,2011-02-18,162.7
14911,2011-03-04,1185.49
14911,2011-03-14,1825.25
14911,2011-03-15,870.59
14911,2011-03-17,381.78
14911,2011-03-18,743.71
14911,2011-03-20,197.8
14911,2011-03-24,415.45
14911,2011-03-25,750.37
14911,2011-03-28,539
14911,2011-03-31,168.4
14911,2011-04-01,1407.19
14911,2011-04-04,264.3
14911,2011-04-06,955.99
14911,2011-04-07,583.41
14911,2011-04-11,998.53
14911,2011-04-27,362.9
14911,2011-05-03,1164.21
14911,2011-05-05,351.87
14911,2011-05-08,862.53
14911,2011-05-15,603.78
14911,2011-05-16,1939.03
14911,2011-05-18,1414.36
14911,2011-05-19,1203.8
14911,2011-05-20,380.32
14911,2011-05-23,1007.75
14911,2011-05-26,488.24
14911,2011-06-07,254.31
14911,2011-06-08,3351.32
14911,2011-06-09,984.27
14911,2011-06-13,821.32
14911,2011-06-16,1012.86
14911,2011-06-17,626.13
14911,2011-06-19,303.3
14911,2011-06-21,147.39999999999998
14911,2011-06-22,526.16
14911,2011-06-23,366.6
14911,2011-06-27,816.32
14911,2011-06-29,106.15
14911,2011-06-30,756.36
14911,2011-07-01,138.5
14911,2011-07-05,205.6
14911,2011-07-14,1147.1
14911,2011-07-18,800.46
14911,2011-07-19,1899.73
14911,2011-07-21,1338.29
14911,2011-07-26,396.77000000000004
14911,2011-07-27,764.51
14911,2011-07-28,4969.32
14911,2011-07-29,677.94
14911,2011-07-31,1056.11
14911,2011-08-08,829.96
14911,2011-08-11,1672.4
14911,2011-08-12,2165.63
14911,2011-08-18,49.93000000000001
14911,2011-08-19,989.49
14911,2011-08-21,458.90000000000003
14911,2011-08-23,42.5
14911,2011-08-26,1452.16
14911,2011-09-01,3880.56
14911,2011-09-02,731.28
14911,2011-09-07,2910.94
14911,2011-09-14,744.91
14911,2011-09-15,678.83
14911,2011-09-19,644.33
14911,2011-09-20,1798.39
14911,2011-09-21,381.22
14911,2011-09-22,1254.42
14911,2011-09-23,3498.75
14911,2011-09-26,1156.14
14911,2011-09-27,772.95
14911,2011-09-28,2334.4900000000002
14911,2011-09-30,296.76
14911,2011-10-06,421.3
14911,2011-10-07,904.14
14911,2011-10-10,1186.78
14911,2011-10-11,1575.79
14911,2011-10-12,987.91
14911,2011-10-17,3826.2400000000002
14911,2011-10-18,808.1500000000001
14911,2011-10-19,1588.75
14911,2011-10-20,3566.45
14911,2011-10-21,906.09
14911,2011-10-24,646.02
14911,2011-10-30,501.66
14911,2011-10-31,596.91
14911,2011-11-01,2047.05
14911,2011-11-07,734.9
14911,2011-11-09,810.14
14911,2011-11-10,1003.03
14911,2011-11-11,2135.9700000000003
14911,2011-11-13,3353.93
14911,2011-11-14,348.21
14911,2011-11-15,1413.73
14911,2011-11-16,350.62
14911,2011-11-17,1602.42
14911,2011-11-18,689.41
14911,2011-11-20,917.54
14911,2011-11-21,900.6
14911,2011-11-22,2032.32
14911,2011-11-23,177.33
14911,2011-11-24,207.14000000000001
14911,2011-11-25,293.78999999999996
14911,2011-11-27,829.91
14911,2011-11-28,1878.83
14911,2011-11-30,833.9300000000001
14911,2011-12-01,674.4
14911,2011-12-04,773.54
14911,2011-12-05,587.4
14911,2011-12-07,3856.89
14911,2011-12-08,1084.14
14912,2010-01-26,39.67
14912,2010-04-28,457.33
14912,2010-11-03,504.11999999999995
14912,2011-04-07,482.78999999999996
14912,2011-11-23,358.73
14913,2010-08-11,651.46
14913,2010-09-13,1181.89
14913,2010-10-15,653.25
14913,2010-11-16,359.1
14913,2010-12-15,300.87
14913,2011-03-11,314.96
14913,2011-06-09,301.32
14913,2011-11-04,310.28000000000003
14915,2009-12-03,202.06
14915,2010-03-03,165.20000000000002
14915,2010-05-11,170.05
14915,2010-06-28,121.3
14915,2010-09-06,347.49
14915,2010-10-19,221.10000000000002
14915,2010-11-12,96.45
14915,2010-11-29,180.12
14915,2011-03-07,142.28
14915,2011-09-09,165.20000000000002
14916,2010-04-01,700.47
14916,2010-04-07,13.919999999999998
14916,2010-05-09,504.41999999999996
14916,2010-10-04,555.16
14916,2011-01-19,295.05
14916,2011-07-13,406.22999999999996
14916,2011-09-07,266.48
14916,2011-09-30,301.21999999999997
14917,2010-04-22,1123.75
14918,2010-04-08,855.35
14918,2010-06-10,652.52
14918,2010-07-05,611.7
14918,2010-08-06,445.98
14918,2010-09-09,750.82
14918,2010-10-31,1029.29
14918,2011-07-08,765.4200000000001
14918,2011-08-16,844.73
14919,2010-06-18,359.35
14920,2010-05-23,629.4
14920,2011-05-11,977.77
14921,2011-05-22,903.01
14921,2011-11-09,413.06
14922,2010-07-20,540.29
14922,2010-11-11,303.45
14923,2011-10-20,749.1
14924,2010-03-10,310.14
14924,2010-04-08,310.82
14924,2011-04-08,310.05
14926,2010-04-20,220.2
14926,2010-11-23,139.2
14927,2010-11-08,308.2
14928,2010-03-22,223.91000000000003
14929,2010-10-14,612.8100000000001
14929,2011-11-07,223.88
14930,2010-04-12,926.82
14930,2010-05-25,1078.81
14930,2010-08-26,868.14
14930,2011-03-10,1104.13
14930,2011-08-23,1258.83
14931,2011-04-13,293
14931,2011-09-26,261.65
14931,2011-11-17,211.63
14931,2011-12-05,198.4
14932,2010-11-19,302.59999999999997
14932,2010-12-09,363.53
14933,2010-09-21,885
14934,2010-09-24,980.33
14934,2010-11-26,632.23
14934,2011-03-02,828.84
14934,2011-09-19,1062.1
14935,2010-03-30,1065.12
14935,2011-02-15,1784.71
14936,2010-05-05,1194.48
14936,2010-09-21,1735.4099999999999
14936,2010-11-14,1343.9
14936,2011-03-09,1576.3600000000001
14936,2011-06-17,2060.0299999999997
14936,2011-08-23,1436.49
14936,2011-10-05,1761
14936,2011-11-06,1303.14
14937,2011-08-01,759.56
14937,2011-10-14,862.32
14938,2010-05-26,2322.43
14940,2009-12-06,182.01
14940,2010-10-18,349.48
14941,2010-05-10,182.1
14942,2009-12-10,69.35
14942,2010-03-11,119.75999999999999
14942,2010-04-26,211.67000000000002
14942,2010-11-03,305.78
14943,2010-02-14,107.62
14944,2010-02-17,1143
14944,2010-04-15,435.3
14944,2010-08-18,883.42
14944,2010-09-28,915.1
14944,2010-11-15,507.6
14944,2011-02-16,754.29
14944,2011-05-06,570.04
14944,2011-06-06,507.70000000000005
14944,2011-07-18,675.7
14944,2011-09-06,656.46
14944,2011-09-23,1758.3200000000002
14944,2011-11-10,977.74
14945,2010-10-22,179.4
14946,2011-11-25,100.9
14947,2010-03-25,322.6
14947,2010-04-15,149
14947,2010-06-28,116.92
14947,2010-11-16,170.45000000000002
14947,2011-08-01,178.5
14947,2011-09-28,112.32
14948,2011-05-04,278.40000000000003
14948,2011-07-25,265.27
14948,2011-08-22,13.2
14948,2011-09-02,82.36
14948,2011-09-29,195.04
14948,2011-11-16,267.7
14949,2009-12-18,86.46000000000001
14949,2010-01-18,125.63000000000001
14949,2010-03-01,118.68
14949,2010-08-27,184.23000000000002
14950,2011-11-20,371.2
14951,2011-09-21,311.69
14952,2009-12-03,337.9
14952,2009-12-16,252.20000000000002
14952,2010-01-28,586.88
14952,2010-02-18,2203.06
14952,2010-04-06,441.03
14952,2010-04-19,269.55
14952,2010-05-20,294.3
14952,2010-05-26,303.38
14952,2010-07-01,450.2
14952,2010-08-19,450
14952,2010-09-07,878.1
14952,2010-09-23,1761.66
14952,2010-10-18,570.4
14952,2010-11-04,280.5
14952,2010-11-08,438.8
14952,2010-12-10,686.16
14952,2011-02-07,972.72
14952,2011-02-27,524.95
14952,2011-05-16,298.8
14952,2011-05-17,1051.98
14952,2011-09-12,683.8000000000001
14952,2011-09-29,2505.84
14952,2011-10-11,1375.24
14953,2010-09-30,269.63
14953,2010-10-17,407.62
14953,2011-11-14,285.67
14954,2010-01-05,167.27
14954,2011-11-27,294.85
14955,2009-12-07,163.77
14956,2010-10-14,1325
14957,2010-03-05,203.2
14957,2011-03-31,58.49
14958,2009-12-03,186.36
14958,2010-03-23,149.3
14958,2010-04-23,122.6
14958,2011-04-08,194.7
14958,2011-06-07,181.63
14958,2011-07-15,107.39999999999999
14959,2011-02-16,178.66
14959,2011-05-08,243.72
14959,2011-08-22,114.94
14959,2011-10-06,158.1
14960,2011-06-21,88.3
14960,2011-12-01,132.97
14961,2009-12-04,1058.4
14961,2009-12-14,1550.07
14961,2010-04-09,933.8
14961,2010-04-29,819.35
14961,2010-06-02,336.3
14961,2010-07-15,717.95
14961,2010-07-28,1164.15
14961,2010-10-07,1571.55
14961,2010-11-01,539.2
14961,2010-11-21,553.2
14961,2010-11-25,121.49999999999999
14961,2010-12-14,1182.7
14961,2011-02-15,920.33
14961,2011-04-07,348.85
14961,2011-04-21,727.78
14961,2011-07-08,727.32
14961,2011-09-09,1010.95
14961,2011-09-19,982
14961,2011-11-29,1144.75
14962,2010-05-04,121.71000000000001
14962,2010-05-17,65.4
14962,2010-06-18,53.10000000000001
14962,2011-03-14,126.7
14963,2010-07-02,189.66
14963,2010-09-16,325.77
14963,2010-10-07,356.7
14963,2010-10-26,265.55
14963,2010-11-10,197.28
14963,2010-11-25,310.42
14963,2011-06-09,294.2
14963,2011-10-13,314.15000000000003
14963,2011-11-06,296.58
14963,2011-11-21,320.89
14963,2011-11-30,246.52
14964,2011-04-06,206.21
14965,2011-09-04,596.09
14966,2009-12-15,137.03
14966,2009-12-16,187.44
14966,2010-11-02,359.27000000000004
14966,2010-11-17,197.5
14966,2011-11-25,183.02
14967,2009-12-03,236.25
14967,2010-02-18,533.36
14967,2010-09-24,749.2
14967,2011-10-21,463.8
14968,2010-09-07,353.65
14968,2011-11-09,147.59
14969,2010-01-05,906.23
14970,2010-02-14,395.8
14970,2010-03-21,604
14970,2010-05-16,411.18
14970,2010-06-03,344.4
14970,2010-10-26,472.5
14970,2011-01-27,337.5
14970,2011-04-01,444.75
14970,2011-07-25,337.5
14970,2011-10-02,472.31
14971,2011-10-27,606.61
14971,2011-11-04,491.37
14972,2010-11-23,30.300000000000004
14972,2011-08-03,114.77
14973,2011-04-28,654.6
14973,2011-07-28,356.89
14973,2011-08-24,302.96
14974,2011-11-02,89.94
14975,2010-10-14,192.45
14975,2011-10-13,279.94
14976,2011-01-17,155.95
14976,2011-03-10,115.57000000000001
14976,2011-05-27,153.74
14976,2011-08-30,109.7
14976,2011-10-13,230.9
14977,2009-12-14,31.929999999999996
14978,2010-04-28,250.04
14978,2010-06-16,398.62
14978,2010-07-19,200.42000000000002
14978,2010-10-05,317.34
14978,2011-01-13,302.31
14978,2011-01-26,379.28000000000003
14978,2011-02-23,450.81
14978,2011-04-18,394.83
14978,2011-09-28,394.14
14979,2009-12-04,429.66
14980,2009-12-02,150.68
14981,2010-10-12,270.8
14981,2011-04-07,102.12
14982,2010-05-16,237.78
14983,2010-01-19,183.20000000000002
14984,2010-01-11,117
14984,2010-06-06,392.5
14984,2010-11-16,548.64
14984,2011-06-12,102.23
14984,2011-11-20,100.14
14985,2010-12-16,119.77
14985,2011-05-25,172.24
14986,2010-01-24,323.38
14986,2010-11-28,239.72
14987,2009-12-02,206.85
14987,2009-12-13,163.2
14987,2009-12-21,115.05
14987,2010-11-14,163.2
14987,2010-11-23,494.34999999999997
14987,2010-12-09,163.2
14987,2011-11-24,163.2
14988,2010-04-16,370.59
14988,2010-05-04,120.83
14988,2010-09-28,380.62
14988,2010-11-03,196.1
14988,2010-11-11,341.35
14988,2010-11-24,294.62
14988,2011-05-12,334.54
14989,2010-02-16,342.4
14990,2009-12-09,200.23999999999998
14990,2010-04-06,103.92999999999999
14991,2010-10-05,314.67
14992,2010-09-23,210.5
14993,2010-05-25,36.13
14994,2010-03-26,145.63
14994,2010-04-30,164.74
14994,2010-09-24,182.58
14994,2010-11-12,170.3
14994,2010-11-22,209.17
14995,2011-03-04,119.31
14995,2011-11-01,112.67
14996,2010-08-15,442.28999999999996
14997,2010-02-22,230.4
14997,2011-06-14,155.28
14997,2011-09-12,278.4
14997,2011-10-24,112.52
14998,2010-04-13,113.49
14998,2010-10-07,224.82
14998,2011-04-12,183.64
14998,2011-06-22,231.23
14999,2010-04-26,129.48
15000,2011-10-23,490.52
15001,2010-11-10,199.10999999999999
15002,2010-01-12,677.77
15002,2010-01-26,389.86
15002,2010-02-17,480.09000000000003
15002,2010-06-23,462.2
15002,2010-07-20,486.4
15002,2010-12-07,631.65
15002,2011-01-05,261.5
15002,2011-02-16,254.44
15002,2011-08-16,494.17
15003,2010-01-26,361.71
15003,2010-02-03,109.63
15003,2010-02-09,93.47
15003,2010-03-02,167.76
15003,2010-03-23,118.13
15003,2010-08-23,171.32999999999998
15004,2011-07-15,1220.77
15005,2009-12-01,300.98
15005,2009-12-09,302.52
15005,2009-12-17,256.66
15005,2010-01-18,177.12
15005,2010-02-11,207.44
15005,2010-02-18,116.23
15005,2010-03-04,324.08
15005,2010-03-16,165.63
15005,2010-03-21,245.69
15005,2010-04-08,199.17
15005,2010-04-19,214.04
15005,2010-04-27,306.27
15005,2010-05-10,286.12
15005,2010-05-20,215.79
15005,2010-06-06,407.24
15005,2010-06-16,257.8
15005,2010-06-29,198.5
15005,2010-07-08,259.75
15005,2010-07-21,258.94
15005,2010-08-11,294.01
15005,2010-08-23,257.04
15005,2010-09-09,382.84
15005,2010-09-23,213.77
15005,2010-10-15,265.3
15005,2010-11-03,232.21
15005,2010-11-08,318.9
15005,2010-11-16,327.78
15005,2010-11-29,262.03
15005,2010-12-08,222.5
15005,2010-12-15,247.91
15005,2011-01-09,100.39999999999999
15005,2011-02-02,203.58
15005,2011-03-03,276.32
15005,2011-03-14,181.44
15005,2011-04-07,144.85999999999999
15005,2011-04-14,193.96
15005,2011-04-27,230.66
15005,2011-05-05,250.47
15005,2011-05-17,259.67
15005,2011-05-26,252.32999999999998
15005,2011-06-05,287.82
15005,2011-06-15,264.36
15005,2011-06-30,245.37
15005,2011-07-14,244.87
15005,2011-07-22,158.67
15005,2011-08-04,192.28
15005,2011-08-23,237.21
15005,2011-09-05,193.32
15005,2011-09-15,261.15
15005,2011-09-22,165.14000000000001
15005,2011-10-07,160.9
15005,2011-10-13,166.48
15005,2011-10-26,184.01
15005,2011-11-08,311.94
15005,2011-11-13,337.11
15005,2011-11-24,185.81
15006,2010-09-12,277.4
15006,2011-10-19,480.38
15007,2011-07-03,156.91
15008,2010-03-12,120
15008,2010-08-16,240
15009,2011-11-14,591.91
15009,2011-11-20,318.68
15009,2011-11-27,348.84000000000003
15010,2011-11-04,308.94
15011,2010-10-19,223
15011,2010-11-09,193.6
15012,2010-05-12,241.22
15012,2010-12-01,188.56
15012,2011-10-17,216.48
15013,2010-01-31,214.07
15013,2010-02-21,105.31
15013,2010-02-28,179.41
15013,2010-03-31,174.14000000000001
15013,2010-04-13,113.01
15013,2010-04-30,124.92999999999999
15013,2010-05-27,203.65
15013,2010-06-17,118.35
15013,2010-07-01,223.79
15013,2010-08-09,154.16
15014,2011-06-16,117.73
15014,2011-10-27,139.94
15015,2009-12-14,103.05
15015,2010-01-13,117.80000000000001
15015,2010-02-03,191.02
15015,2010-02-08,110.05
15015,2010-03-03,135.31
15015,2010-03-24,333.4
15015,2010-04-11,299.45
15015,2010-04-29,313.21999999999997
15015,2010-05-27,226.74
15015,2010-07-01,264.16
15015,2010-07-26,191.85
15016,2010-06-14,140.31
15016,2010-10-13,174.52
15016,2010-11-11,128.02
15016,2011-06-20,170.04
15017,2011-11-06,125.58
15018,2010-12-07,111.25
15018,2011-04-01,180.09
15018,2011-11-01,204.87
15019,2011-03-18,252.81
15020,2010-11-25,198.47
15021,2010-07-29,235.07
15021,2010-11-12,161.6
15021,2010-11-25,196.45
15021,2010-12-08,191.44
15021,2011-03-23,185.4
15021,2011-05-05,277.97
15021,2011-06-17,213.09
15021,2011-07-06,202.38
15021,2011-09-14,305.13
15021,2011-11-13,244.44
15021,2011-12-01,218.73000000000002
15022,2010-01-31,281.05
15022,2011-10-23,317.88
15022,2011-11-13,319.75
15022,2011-11-28,214.76
15023,2010-02-03,684.58
15023,2010-04-01,475.60999999999996
15023,2010-05-05,566.86
15023,2010-05-17,181.65
15023,2010-06-17,795.89
15023,2010-07-29,789.44
15023,2010-09-23,704.17
15023,2010-11-04,640.95
15023,2010-12-05,429.40000000000003
15023,2011-01-18,554.95
15023,2011-03-08,759.44
15023,2011-05-05,1031.59
15023,2011-06-23,817.83
15023,2011-07-03,366.58
15023,2011-07-28,357.7
15023,2011-08-15,670.88
15023,2011-10-27,695.03
15023,2011-10-31,305.77
15023,2011-12-06,691.64
15024,2010-10-11,762.55
15024,2010-11-12,289.58
15024,2010-11-18,158.69
15024,2010-11-22,389.27
15024,2010-11-26,322.87
15024,2010-12-07,491.21999999999997
15024,2011-02-16,189.37
15024,2011-08-02,69.6
15024,2011-08-18,80.43
15024,2011-10-11,222.11
15024,2011-11-11,289.19
15024,2011-11-30,294.51
15025,2010-05-20,617.83
15025,2011-11-06,361.96
15026,2010-09-17,370.94
15026,2010-11-29,208.95
15026,2011-03-07,108.98
15026,2011-04-13,121.8
15026,2011-09-20,238.22
15027,2010-03-25,525.34
15027,2010-05-06,414.87
15027,2010-05-25,215.95
15027,2010-11-04,653.37
15027,2010-11-09,319.92
15027,2011-04-15,341.4
15027,2011-05-04,312.71999999999997
15027,2011-06-24,312.84999999999997
15027,2011-11-09,99.18
15028,2010-11-10,152.41
15028,2010-11-26,183.4
15028,2010-12-06,185.97
15028,2011-10-28,326.46
15028,2011-12-01,114.7
15029,2010-03-30,365.1
15030,2010-03-04,392.67
15030,2010-03-18,222.93
15030,2010-06-06,330.93
15030,2010-10-07,376.56000000000006
15030,2010-10-27,30.24
15030,2010-11-24,108.30000000000001
15030,2011-03-16,152.76
15030,2011-09-29,365.52000000000004
15031,2009-12-08,249.17000000000002
15031,2010-01-14,274.63
15031,2010-02-04,312.74
15031,2010-02-28,456.20000000000005
15031,2010-04-15,240.41
15031,2010-05-10,187.99
15031,2010-06-18,224.7
15031,2010-11-10,476.61
15031,2011-03-02,150.83
15031,2011-08-21,110.96
15031,2011-11-09,230.82
15031,2011-12-05,160.58
15032,2009-12-10,1505.4
15032,2010-04-15,618.55
15032,2010-08-10,660
15032,2010-09-21,1980
15032,2010-10-13,1287
15032,2010-12-08,2770.6
15032,2011-03-28,1693.5
15033,2011-01-14,556.55
15033,2011-03-28,179.73
15033,2011-05-15,419.34
15033,2011-07-03,154.15
15033,2011-08-08,36.89
15033,2011-08-22,246.64000000000001
15033,2011-10-17,343.43
15033,2011-10-31,163.96
15033,2011-11-14,273.04
15033,2011-12-05,167.8
15034,2010-05-11,698.87
15034,2010-07-02,411.83
15034,2010-09-24,668.64
15034,2010-10-17,660.4
15034,2010-11-05,683.97
15034,2010-11-18,833.33
15034,2010-12-21,820.4
15034,2011-01-05,583.45
15034,2011-03-06,246.76000000000002
15034,2011-04-21,989.77
15034,2011-09-30,606.08
15034,2011-11-11,810
15034,2011-11-24,196
15035,2011-09-11,252.73000000000002
15036,2011-06-13,53.150000000000006
15036,2011-06-15,159.34
15036,2011-09-28,217.07
15037,2010-11-28,397.76
15038,2010-10-10,17.700000000000003
15038,2010-10-31,270.84
15038,2010-11-14,172.25
15038,2010-12-05,118.88
15038,2011-04-10,157.6
15038,2011-05-08,105.13
15038,2011-06-05,116.09
15038,2011-10-02,173.04
15038,2011-10-12,15
15039,2009-12-10,203.85
15039,2009-12-15,253.42000000000002
15039,2009-12-21,122.25
15039,2010-01-18,289.84000000000003
15039,2010-01-26,133.01
15039,2010-02-09,124.78
15039,2010-03-03,124.05000000000001
15039,2010-03-18,96.23
15039,2010-03-29,55.05
15039,2010-04-13,335.53000000000003
15039,2010-04-19,231.25
15039,2010-05-04,303.85
15039,2010-05-17,456.79
15039,2010-05-24,169.85
15039,2010-06-01,655
15039,2010-06-08,617.35
15039,2010-06-15,1315.17
15039,2010-06-21,500.88
15039,2010-06-30,793.22
15039,2010-07-05,844.53
15039,2010-07-13,529.74
15039,2010-07-19,589.39
15039,2010-07-27,502.86
15039,2010-08-01,594.96
15039,2010-08-10,509.71
15039,2010-08-16,694.34
15039,2010-08-25,368.93
15039,2010-09-02,283.05
15039,2010-09-07,461.63
15039,2010-09-15,827.88
15039,2010-09-22,396.05
15039,2010-10-05,597.29
15039,2010-10-12,598.57
15039,2010-10-19,517.3
15039,2010-10-25,316.81
15039,2010-11-01,493.71
15039,2010-11-08,147.54
15039,2010-11-11,786.7
15039,2010-11-17,725.88
15039,2010-11-22,807.85
15039,2010-11-29,838.36
15039,2010-12-06,585.41
15039,2010-12-14,706.25
15039,2011-01-04,815.41
15039,2011-01-10,646.54
